0	0.001	-0.0946347
0	0.011	-0.259846
0	0.021	-0.331009
0	0.031	-0.383392
0	0.041	-0.431955
0	0.051	-0.462438
0	0.061	-0.498181
0	0.071	-0.518052
0	0.081	-0.546235
0	0.091	-0.572323
0	0.101	-0.586075
0	0.111	-0.604912
0	0.121	-0.625492
0	0.131	-0.644926
0	0.141	-0.663331
0	0.151	-0.666128
0	0.161	-0.681954
0	0.171	-0.697342
0	0.181	-0.712167
0	0.191	-0.726392
0	0.201	-0.740012
0	0.211	-0.753211
0	0.221	-0.749689
0	0.231	-0.761465
0	0.241	-0.772987
0	0.251	-0.784134
0	0.261	-0.794873
0	0.271	-0.805459
0	0.281	-0.815635
0	0.291	-0.825603
0	0.301	-0.835291
0	0.311	-0.827702
0	0.321	-0.836411
0	0.331	-0.844961
0	0.341	-0.853328
0	0.351	-0.861717
0	0.361	-0.869728
0	0.371	-0.877655
0	0.381	-0.885382
0	0.391	-0.89292
0	0.401	-0.900294
0	0.411	-0.907625
0	0.421	-0.914748
0	0.431	-0.912165
0	0.441	-0.911274
0	0.451	-0.917302
0	0.461	-0.923537
0	0.471	-0.929715
0	0.481	-0.935834
0	0.491	-0.941844
0	0.501	-0.947701
0	0.511	-0.953645
0	0.521	-0.95943
0	0.531	-0.965098
0	0.541	-0.97058
0	0.551	-0.976037
0	0.561	-0.981432
0	0.571	-0.986729
0	0.581	-0.99196
0	0.591	-0.997155
0	0.601	-1.0022
0	0.611	-0.992794
0	0.621	-0.994482
0	0.631	-0.998738
0	0.641	-1.0033
0	0.651	-1.00756
0	0.661	-1.01217
0	0.671	-1.01666
0	0.681	-1.02103
0	0.691	-1.02532
0	0.701	-1.02951
0	0.711	-1.03366
0	0.721	-1.03793
0	0.731	-1.04207
0	0.741	-1.0461
0	0.751	-1.05015
0	0.761	-1.05409
0	0.771	-1.05805
0	0.781	-1.06192
0	0.791	-1.0658
0	0.801	-1.06962
0	0.811	-1.07328
0	0.821	-1.07698
0	0.831	-1.0806
0	0.841	-1.08426
0	0.851	-1.08779
0	0.861	-1.07466
0	0.871	-1.07714
0	0.881	-1.08055
0	0.891	-1.08331
0	0.901	-1.0866
0	0.911	-1.08983
0	0.921	-1.09279
0	0.931	-1.09601
0	0.941	-1.09914
0	0.951	-1.10226
0	0.961	-1.10536
0	0.971	-1.10842
0	0.981	-1.11149
0	0.991	-1.11452
0	1.001	-1.11735
0	1.011	-1.12026
0	1.021	-1.12324
0	1.031	-1.12605
0	1.041	-1.12887
0	1.051	-1.13178
0	1.061	-1.13461
0	1.071	-1.13742
0	1.081	-1.14017
0	1.091	-1.14293
0	1.101	-1.14561
0	1.111	-1.14824
0	1.121	-1.15093
0	1.131	-1.15357
0	1.141	-1.1562
0	1.151	-1.15883
0	1.161	-1.1614
0	1.171	-1.16392
0	1.181	-1.16645
0	1.191	-1.1592
0	1.201	-1.15499
0	1.211	-1.1574
0	1.221	-1.15882
0	1.231	-1.16114
0	1.241	-1.16343
0	1.251	-1.16534
0	1.261	-1.16767
0	1.271	-1.16999
0	1.281	-1.17235
0	1.291	-1.17439
0	1.301	-1.17656
0	1.311	-1.17851
0	1.321	-1.18077
0	1.331	-1.18296
0	1.341	-1.18509
0	1.351	-1.18725
0	1.361	-1.1894
0	1.371	-1.19155
0	1.381	-1.19359
0	1.391	-1.19557
0	1.401	-1.19769
0	1.411	-1.19977
0	1.421	-1.20184
0	1.431	-1.20385
0	1.441	-1.20584
0	1.451	-1.20774
0	1.461	-1.20966
0	1.471	-1.21165
0	1.481	-1.21361
0	1.491	-1.21556
0	1.501	-1.21748
0	1.511	-1.21939
0	1.521	-1.22124
0	1.531	-1.22312
0	1.541	-1.225
0	1.551	-1.22681
0	1.561	-1.22868
0	1.571	-1.23052
0	1.581	-1.23229
0	1.591	-1.23413
0	1.601	-1.23594
0	1.611	-1.23776
0	1.621	-1.23948
0	1.631	-1.24127
0	1.641	-1.24304
0	1.651	-1.24476
0	1.661	-1.23707
0	1.671	-1.23447
0	1.681	-1.23414
0	1.691	-1.23586
0	1.701	-1.23649
0	1.711	-1.23798
0	1.721	-1.23968
0	1.731	-1.24127
0	1.741	-1.24284
0	1.751	-1.24405
0	1.761	-1.24569
0	1.771	-1.24712
0	1.781	-1.24868
0	1.791	-1.25021
0	1.801	-1.25178
0	1.811	-1.25334
0	1.821	-1.25488
0	1.831	-1.25636
0	1.841	-1.2578
0	1.851	-1.25913
0	1.861	-1.26063
0	1.871	-1.26204
0	1.881	-1.26348
0	1.891	-1.26489
0	1.901	-1.26639
0	1.911	-1.26784
0	1.921	-1.26932
0	1.931	-1.27069
0	1.941	-1.27201
0	1.951	-1.27348
0	1.961	-1.27489
0	1.971	-1.2763
0	1.981	-1.27773
0	1.991	-1.27915
0.01	0.001	-0.0969485
0.01	0.011	-0.266187
0.01	0.021	-0.338918
0.01	0.031	-0.392229
0.01	0.041	-0.441727
0.01	0.051	-0.472777
0.01	0.061	-0.508928
0.01	0.071	-0.529079
0.01	0.081	-0.557662
0.01	0.091	-0.583961
0.01	0.101	-0.595021
0.01	0.111	-0.616881
0.01	0.121	-0.637549
0.01	0.131	-0.657088
0.01	0.141	-0.675511
0.01	0.151	-0.678236
0.01	0.161	-0.694265
0.01	0.171	-0.709748
0.01	0.181	-0.724533
0.01	0.191	-0.738695
0.01	0.201	-0.752309
0.01	0.211	-0.75006
0.01	0.221	-0.761978
0.01	0.231	-0.773758
0.01	0.241	-0.78521
0.01	0.251	-0.796266
0.01	0.261	-0.807064
0.01	0.271	-0.817454
0.01	0.281	-0.827531
0.01	0.291	-0.837379
0.01	0.301	-0.830558
0.01	0.311	-0.839336
0.01	0.321	-0.848046
0.01	0.331	-0.856631
0.01	0.341	-0.864962
0.01	0.351	-0.873104
0.01	0.361	-0.881082
0.01	0.371	-0.888896
0.01	0.381	-0.896485
0.01	0.391	-0.903925
0.01	0.401	-0.91123
0.01	0.411	-0.918331
0.01	0.421	-0.90872
0.01	0.431	-0.914948
0.01	0.441	-0.921325
0.01	0.451	-0.927575
0.01	0.461	-0.933735
0.01	0.471	-0.939948
0.01	0.481	-0.945947
0.01	0.491	-0.951888
0.01	0.501	-0.957636
0.01	0.511	-0.963366
0.01	0.521	-0.969001
0.01	0.531	-0.974513
0.01	0.541	-0.979944
0.01	0.551	-0.985281
0.01	0.561	-0.99056
0.01	0.571	-0.995704
0.01	0.581	-1.0008
0.01	0.591	-0.988945
0.01	0.601	-0.993183
0.01	0.611	-0.99797
0.01	0.621	-1.00234
0.01	0.631	-1.00696
0.01	0.641	-1.01138
0.01	0.651	-1.01578
0.01	0.661	-1.02014
0.01	0.671	-1.02442
0.01	0.681	-1.02871
0.01	0.691	-1.03293
0.01	0.701	-1.03715
0.01	0.711	-1.04117
0.01	0.721	-1.04522
0.01	0.731	-1.04919
0.01	0.741	-1.05309
0.01	0.751	-1.05699
0.01	0.761	-1.06082
0.01	0.771	-1.06463
0.01	0.781	-1.06835
0.01	0.791	-1.07201
0.01	0.801	-1.07566
0.01	0.811	-1.06982
0.01	0.821	-1.06698
0.01	0.831	-1.06954
0.01	0.841	-1.07222
0.01	0.851	-1.0756
0.01	0.861	-1.0787
0.01	0.871	-1.082
0.01	0.881	-1.08522
0.01	0.891	-1.08843
0.01	0.901	-1.09162
0.01	0.911	-1.09468
0.01	0.921	-1.09773
0.01	0.931	-1.10073
0.01	0.941	-1.10375
0.01	0.951	-1.10675
0.01	0.961	-1.10975
0.01	0.971	-1.11267
0.01	0.981	-1.11554
0.01	0.991	-1.11846
0.01	1.001	-1.12131
0.01	1.011	-1.1241
0.01	1.021	-1.12695
0.01	1.031	-1.12973
0.01	1.041	-1.13241
0.01	1.051	-1.13503
0.01	1.061	-1.13772
0.01	1.071	-1.14041
0.01	1.081	-1.14301
0.01	1.091	-1.14557
0.01	1.101	-1.14819
0.01	1.111	-1.15077
0.01	1.121	-1.15329
0.01	1.131	-1.14015
0.01	1.141	-1.14173
0.01	1.151	-1.14404
0.01	1.161	-1.14605
0.01	1.171	-1.14848
0.01	1.181	-1.15067
0.01	1.191	-1.15293
0.01	1.201	-1.1553
0.01	1.211	-1.15738
0.01	1.221	-1.15959
0.01	1.231	-1.16182
0.01	1.241	-1.16401
0.01	1.251	-1.16622
0.01	1.261	-1.16839
0.01	1.271	-1.17059
0.01	1.281	-1.17275
0.01	1.291	-1.17485
0.01	1.301	-1.17686
0.01	1.311	-1.17899
0.01	1.321	-1.18096
0.01	1.331	-1.18301
0.01	1.341	-1.18506
0.01	1.351	-1.18714
0.01	1.361	-1.18914
0.01	1.371	-1.19116
0.01	1.381	-1.19312
0.01	1.391	-1.19511
0.01	1.401	-1.19701
0.01	1.411	-1.19895
0.01	1.421	-1.20087
0.01	1.431	-1.20278
0.01	1.441	-1.20467
0.01	1.451	-1.20652
0.01	1.461	-1.20839
0.01	1.471	-1.21027
0.01	1.481	-1.21203
0.01	1.491	-1.21387
0.01	1.501	-1.21569
0.01	1.511	-1.21749
0.01	1.521	-1.2192
0.01	1.531	-1.22094
0.01	1.541	-1.22272
0.01	1.551	-1.21554
0.01	1.561	-1.21124
0.01	1.571	-1.21287
0.01	1.581	-1.21352
0.01	1.591	-1.21524
0.01	1.601	-1.21695
0.01	1.611	-1.21821
0.01	1.621	-1.21981
0.01	1.631	-1.22143
0.01	1.641	-1.22308
0.01	1.651	-1.2246
0.01	1.661	-1.22605
0.01	1.671	-1.22765
0.01	1.681	-1.22891
0.01	1.691	-1.23047
0.01	1.701	-1.23201
0.01	1.711	-1.2336
0.01	1.721	-1.23511
0.01	1.731	-1.23659
0.01	1.741	-1.2381
0.01	1.751	-1.23951
0.01	1.761	-1.24097
0.01	1.771	-1.24241
0.01	1.781	-1.24389
0.01	1.791	-1.24535
0.01	1.801	-1.24683
0.01	1.811	-1.24829
0.01	1.821	-1.24966
0.01	1.831	-1.25098
0.01	1.841	-1.25232
0.01	1.851	-1.25372
0.01	1.861	-1.25514
0.01	1.871	-1.25653
0.01	1.881	-1.25788
0.01	1.891	-1.2592
0.01	1.901	-1.26056
0.01	1.911	-1.26187
0.01	1.921	-1.26319
0.01	1.931	-1.26455
0.01	1.941	-1.26579
0.01	1.951	-1.26714
0.01	1.961	-1.26843
0.01	1.971	-1.26972
0.01	1.981	-1.27103
0.01	1.991	-1.2723
0.02	0.001	-0.0992477
0.02	0.011	-0.272259
0.02	0.021	-0.346528
0.02	0.031	-0.40968
0.02	0.041	-0.450491
0.02	0.051	-0.482094
0.02	0.061	-0.51831
0.02	0.071	-0.539218
0.02	0.081	-0.567437
0.02	0.091	-0.593605
0.02	0.101	-0.617743
0.02	0.111	-0.626933
0.02	0.121	-0.647404
0.02	0.131	-0.6667
0.02	0.141	-0.684853
0.02	0.151	-0.688437
0.02	0.161	-0.70408
0.02	0.171	-0.719228
0.02	0.181	-0.733755
0.02	0.191	-0.747674
0.02	0.201	-0.760974
0.02	0.211	-0.773751
0.02	0.221	-0.771182
0.02	0.231	-0.78262
0.02	0.241	-0.793822
0.02	0.251	-0.804612
