0.05	0.001	-0.0841537
0.05	0.011	-0.227676
0.05	0.021	-0.291802
0.05	0.031	-0.339449
0.05	0.041	-0.37573
0.05	0.051	-0.412398
0.05	0.061	-0.435761
0.05	0.071	-0.464239
0.05	0.081	-0.49044
0.05	0.091	-0.504064
0.05	0.101	-0.525735
0.05	0.111	-0.546046
0.05	0.121	-0.556684
0.05	0.131	-0.572123
0.05	0.141	-0.588629
0.05	0.151	-0.604457
0.05	0.161	-0.6195
0.05	0.171	-0.633925
0.05	0.181	-0.636552
0.05	0.191	-0.64923
0.05	0.201	-0.661599
0.05	0.211	-0.673572
0.05	0.221	-0.685162
0.05	0.231	-0.696207
0.05	0.241	-0.706994
0.05	0.251	-0.70679
0.05	0.261	-0.71606
0.05	0.271	-0.725409
0.05	0.281	-0.734799
0.05	0.291	-0.743679
0.05	0.301	-0.752469
0.05	0.311	-0.761043
0.05	0.321	-0.769371
0.05	0.331	-0.777494
0.05	0.341	-0.785396
0.05	0.351	-0.793072
0.05	0.361	-0.789983
0.05	0.371	-0.796754
0.05	0.381	-0.803746
0.05	0.391	-0.810342
0.05	0.401	-0.81713
0.05	0.411	-0.823653
0.05	0.421	-0.830212
0.05	0.431	-0.836415
0.05	0.441	-0.842534
0.05	0.451	-0.848671
0.05	0.461	-0.854623
0.05	0.471	-0.860451
0.05	0.481	-0.86617
0.05	0.491	-0.871783
0.05	0.501	-0.877255
0.05	0.511	-0.87652
0.05	0.521	-0.879074
0.05	0.531	-0.882901
0.05	0.541	-0.887416
0.05	0.551	-0.892454
0.05	0.561	-0.8973
0.05	0.571	-0.901917
0.05	0.581	-0.906472
0.05	0.591	-0.911186
0.05	0.601	-0.915799
0.05	0.611	-0.920223
0.05	0.621	-0.924669
0.05	0.631	-0.929034
0.05	0.641	-0.933316
0.05	0.651	-0.937456
0.05	0.661	-0.941673
0.05	0.671	-0.945773
0.05	0.681	-0.949723
0.05	0.691	-0.953652
0.05	0.701	-0.957636
0.05	0.711	-0.961514
0.05	0.721	-0.965338
0.05	0.731	-0.96903
0.05	0.741	-0.972734
0.05	0.751	-0.968092
0.05	0.761	-0.971755
0.05	0.771	-0.974225
0.05	0.781	-0.977536
0.05	0.791	-0.980537
0.05	0.801	-0.983942
0.05	0.811	-0.987155
0.05	0.821	-0.990469
0.05	0.831	-0.993787
0.05	0.841	-0.996948
0.05	0.851	-0.999993
0.05	0.861	-1.00317
0.05	0.871	-1.00616
