0.01	1.15693	-0.412744	-1.08944
0.51	1.15693	-0.412744	-0.824
1.01	1.19228	-0.430219	-1.0929
1.51	1.19228	-0.430219	-0.835
2.01	1.23458	-0.453999	-1.09714
2.51	1.23458	-0.453999	-0.846
3.01	1.29428	-0.468251	-1.10305
3.51	1.29428	-0.468251	-0.862
4.01	1.3683	-0.45974	-1.10287
4.51	1.3683	-0.45974	-0.880
