0.05	-0.080694
0.1	-0.102293
0.15	-0.104843
0.2	-0.104192
0.25	-0.102653
0.3	-0.100797
0.35	-0.0988221
0.4	-0.096803
0.45	-0.0947948
0.5	-0.0929685
0.55	-0.0917571
0.6	-0.0916225
0.65	-0.094049
0.7	-0.0975961
0.75	-0.104028
0.8	-0.107422
0.85	-0.118613
0.9	-0.123571
0.95	-0.128413
1.0	-0.132764
1.05	-0.13637
1.1	-0.130884
1.15	-0.132874
1.2	-0.126867
1.25	-0.12738
1.3	-0.121101
1.35	-0.115062
1.4	-0.114116
1.45	-0.108063
1.5	-0.102304
1.55	-0.100557
1.6	-0.0949658
1.65	-0.0896725
1.7	-0.0846667
1.75	-0.0799373
1.8	-0.0778891
1.85	-0.0734181
1.9	-0.0692053
1.95	-0.0652435
2.0	-0.0615109
2.05	-0.0580039
2.1	-0.0562432
2.15	-0.0529835
2.2	-0.0499167
2.25	-0.0470391
2.3	-0.044336
2.35	-0.0417967
2.4	-0.0394139
2.45	-0.0371765
2.5	-0.0359869
2.55	-0.0339242
2.6	-0.0319887
2.65	-0.0301734
2.7	-0.0284672
2.75	-0.0268665
2.8	-0.0253676
2.85	-0.0239561
2.9	-0.0226282
2.95	-0.0219516
3.0	-0.0207292
3.05	-0.0195869
3.1	-0.01851
3.15	-0.0174987
3.2	-0.0165492
3.25	-0.0156542
3.3	-0.0148211
3.35	-0.0140317
3.4	-0.0132895
3.45	-0.0125947
3.5	-0.01226
3.55	-0.0116124
3.6	-0.0110085
3.65	-0.0104374
3.7	-0.00989894
3.75	-0.00939326
3.8	-0.00891669
3.85	-0.00846921
3.9	-0.00804721
3.95	-0.00765431
4.0	-0.00727596
4.05	-0.00711225
4.1	-0.006763
4.15	-0.00643558
4.2	-0.00612272
4.25	-0.00582804
4.3	-0.00555156
4.35	-0.00528962
4.4	-0.00504224
4.45	-0.00480941
4.5	-0.00458749
4.55	-0.00438376
4.6	-0.00418368
4.65	-0.00400178
4.7	-0.0039181
4.75	-0.00374348
4.8	-0.00357977
4.85	-0.00342334
4.9	-0.00327418
4.95	-0.0031323
5.0	-0.00299769
