0.05	-1.05599
0.1	-1.27433
0.15	-1.30645
0.2	-1.26451
0.25	-1.20101
0.3	-1.12907
0.35	-1.04048
0.4	-0.967677
0.45	-0.886314
0.5	-0.810807
0.55	-0.741187
0.6	-0.682699
0.65	-0.622716
0.7	-0.567899
0.75	-0.517863
0.8	-0.47225
0.85	-0.430693
0.9	-0.392847
0.95	-0.358403
1.0	-0.327058
1.05	-0.298536
1.1	-0.272594
1.15	-0.248994
1.2	-0.227519
1.25	-0.207994
1.3	-0.190226
1.35	-0.174052
1.4	-0.15934
1.45	-0.145941
1.5	-0.133747
1.55	-0.122644
1.6	-0.112526
1.65	-0.103308
1.7	-0.094904
1.75	-0.0872424
1.8	-0.0802502
1.85	-0.0738728
1.9	-0.0687614
1.95	-0.0633881
2.0	-0.0584732
2.05	-0.0539731
2.1	-0.0498585
2.15	-0.0460859
2.2	-0.0426371
2.25	-0.0394684
2.3	-0.036569
2.35	-0.033906
2.4	-0.0314649
2.45	-0.0292202
2.5	-0.0275722
2.55	-0.0256514
2.6	-0.0238724
2.65	-0.0222281
2.7	-0.0207183
2.75	-0.0193213
2.8	-0.0180371
2.85	-0.0168475
2.9	-0.0157561
2.95	-0.0147411
3.0	-0.0138061
3.05	-0.0129439
3.1	-0.0123473
3.15	-0.0115833
3.2	-0.0108776
3.25	-0.0102191
3.3	-0.00961518
3.35	-0.00904765
3.4	-0.00852378
3.45	-0.0080363
3.5	-0.00758519
3.55	-0.00716318
3.6	-0.00677028
3.65	-0.00650834
3.7	-0.00615546
3.75	-0.0058244
3.8	-0.00551881
3.85	-0.00523141
3.9	-0.00496584
3.95	-0.00471846
4.0	-0.00448563
4.05	-0.00426735
4.1	-0.00406362
4.15	-0.00387081
4.2	-0.0037362
4.25	-0.00356158
4.3	-0.00340151
4.35	-0.00324872
4.4	-0.0031032
4.45	-0.00296859
4.5	-0.00284126
4.55	-0.00272121
4.6	-0.00260843
4.65	-0.00250293
4.7	-0.0024047
4.75	-0.00230648
4.8	-0.00221553
4.85	-0.00215005
4.9	-0.00207001
4.95	-0.00198997
5.0	-0.00191721
