0.001	-0.00240107
0.011	-0.0264154
0.021	-0.0504006
0.031	-0.074353
0.041	-0.0982618
0.051	-0.122131
0.061	-0.145952
0.071	-0.17005
0.081	-0.19704
0.091	-0.242802
0.101	-0.336939
0.111	-0.503831
0.121	-0.626213
0.131	-0.699503
0.141	-0.748198
0.151	-0.771768
0.161	-0.786535
0.171	-0.793989
0.181	-0.795539
0.191	-0.79249
0.201	-0.786076
0.211	-0.784523
0.221	-0.77422
0.231	-0.770378
0.241	-0.757795
0.251	-0.75241
0.261	-0.738808
0.271	-0.732398
0.281	-0.721684
0.291	-0.711516
0.301	-0.704284
0.311	-0.696986
0.321	-0.683194
0.331	-0.675478
0.341	-0.667831
0.351	-0.660188
0.361	-0.647273
0.371	-0.639506
0.381	-0.631884
0.391	-0.624252
0.401	-0.616608
0.411	-0.605218
0.421	-0.597589
0.431	-0.590204
0.441	-0.582833
0.451	-0.575597
0.461	-0.568365
0.471	-0.558808
0.481	-0.551569
0.491	-0.544536
0.501	-0.537726
0.511	-0.530963
0.521	-0.524298
0.531	-0.517746
0.541	-0.511252
0.551	-0.503842
0.561	-0.497115
0.571	-0.490774
0.581	-0.484652
0.591	-0.478656
0.601	-0.472774
0.611	-0.466964
0.621	-0.461212
0.631	-0.455566
0.641	-0.450003
0.651	-0.444517
0.661	-0.439115
0.671	-0.433301
0.681	-0.427932
0.691	-0.422817
0.701	-0.417709
0.711	-0.412758
0.721	-0.40789
0.731	-0.403066
0.741	-0.398362
0.751	-0.39372
0.761	-0.389147
0.771	-0.384651
0.781	-0.380231
0.791	-0.375876
0.801	-0.371594
0.811	-0.367385
0.821	-0.363227
0.831	-0.359152
0.841	-0.355143
0.851	-0.351192
0.861	-0.34718
0.871	-0.343323
0.881	-0.339587
0.891	-0.335913
0.901	-0.332286
0.911	-0.328717
0.921	-0.325217
0.931	-0.321776
0.941	-0.318381
0.951	-0.315049
0.961	-0.311771
0.971	-0.308552
0.981	-0.305376
0.991	-0.302254
1.001	-0.29918
1.011	-0.296161
1.021	-0.293188
1.031	-0.290267
1.041	-0.287386
1.051	-0.284555
1.061	-0.281772
1.071	-0.279033
1.081	-0.276334
1.091	-0.273685
1.101	-0.271073
1.111	-0.268501
1.121	-0.265973
1.131	-0.263484
1.141	-0.261032
1.151	-0.25862
1.161	-0.256248
1.171	-0.253909
1.181	-0.25161
1.191	-0.249333
1.201	-0.247102
1.211	-0.244909
1.221	-0.242748
1.231	-0.24062
1.241	-0.23852
1.251	-0.236458
1.261	-0.234424
1.271	-0.232423
1.281	-0.230448
1.291	-0.228505
1.301	-0.226592
1.311	-0.224703
1.321	-0.222844
1.331	-0.221011
1.341	-0.219206
1.351	-0.217424
1.361	-0.215674
1.371	-0.213946
1.381	-0.21224
1.391	-0.210559
1.401	-0.2089
1.411	-0.20727
1.421	-0.205659
1.431	-0.204072
1.441	-0.202501
1.451	-0.200958
1.461	-0.199434
1.471	-0.197928
1.481	-0.196447
1.491	-0.194985
1.501	-0.19354
1.511	-0.192118
1.521	-0.19071
1.531	-0.189324
1.541	-0.187956
1.551	-0.186603
1.561	-0.185271
1.571	-0.183954
1.581	-0.182656
1.591	-0.181371
1.601	-0.180102
1.611	-0.178854
1.621	-0.177617
1.631	-0.176395
1.641	-0.175194
1.651	-0.174001
1.661	-0.172826
1.671	-0.171662
1.681	-0.170516
1.691	-0.169384
1.701	-0.168264
1.711	-0.167158
1.721	-0.166063
1.731	-0.164982
1.741	-0.163913
1.751	-0.162861
1.761	-0.161817
1.771	-0.160784
1.781	-0.159762
1.791	-0.158758
1.801	-0.157761
1.811	-0.156771
1.821	-0.1558
1.831	-0.154836
1.841	-0.153883
1.851	-0.152941
1.861	-0.152009
1.871	-0.151089
1.881	-0.150176
1.891	-0.149274
1.901	-0.148382
1.911	-0.147498
1.921	-0.146625
1.931	-0.145763
1.941	-0.144904
1.951	-0.14406
1.961	-0.143224
1.971	-0.142394
1.981	-0.141572
1.991	-0.140764
