0.05	-0.114676
0.1	-0.239739
0.15	-0.348104
0.2	-0.430766
0.25	-0.490039
0.3	-0.531272
0.35	-0.55624
0.4	-0.572971
0.45	-0.579144
0.5	-0.581666
0.55	-0.575987
0.6	-0.57129
0.65	-0.55907
0.7	-0.545053
0.75	-0.53415
0.8	-0.517288
0.85	-0.499804
0.9	-0.482101
0.95	-0.464392
1.0	-0.450313
1.05	-0.432352
1.1	-0.414711
1.15	-0.397456
1.2	-0.38066
1.25	-0.364391
1.3	-0.348678
1.35	-0.333574
1.4	-0.32079
1.45	-0.306387
1.5	-0.292548
1.55	-0.279291
1.6	-0.26658
1.65	-0.254415
1.7	-0.242784
1.75	-0.231666
1.8	-0.221055
1.85	-0.210912
1.9	-0.201238
1.95	-0.192009
2.0	-0.183212
2.05	-0.174827
2.1	-0.166838
2.15	-0.159223
2.2	-0.151969
2.25	-0.145064
2.3	-0.138487
2.35	-0.132226
2.4	-0.12626
2.45	-0.120584
2.5	-0.115182
2.55	-0.110034
2.6	-0.105145
2.65	-0.100481
2.7	-0.0960426
2.75	-0.0918189
2.8	-0.087799
2.85	-0.0839646
2.9	-0.0803229
2.95	-0.0768487
3.0	-0.073549
3.05	-0.0704022
3.1	-0.0674008
3.15	-0.0645487
3.2	-0.0618274
3.25	-0.0592336
3.3	-0.0567597
3.35	-0.0544096
3.4	-0.0521686
3.45	-0.0500295
3.5	-0.0479886
3.55	-0.0460459
3.6	-0.0441905
3.65	-0.0424225
3.7	-0.0407381
3.75	-0.0391301
3.8	-0.0375912
3.85	-0.0361288
3.9	-0.0347245
3.95	-0.033393
4.0	-0.0321124
4.05	-0.0308974
4.1	-0.0297368
4.15	-0.02862
4.2	-0.0275577
4.25	-0.0266264
4.3	-0.0257132
4.35	-0.0247819
4.4	-0.0238833
4.45	-0.0230248
4.5	-0.0222062
4.55	-0.0214204
4.6	-0.0206674
4.65	-0.019947
4.7	-0.0192558
4.75	-0.0185937
4.8	-0.0179643
4.85	-0.0173532
4.9	-0.0167747
4.95	-0.0162181
5.0	-0.0156833
