0.001	-0.009215
0.011	-0.101303
0.021	-0.676566
0.031	-0.649754
0.041	-0.628246
0.051	-0.602966
0.061	-0.588552
0.071	-0.57388
0.081	-0.559165
0.091	-0.556232
0.101	-0.541291
0.111	-0.527067
0.121	-0.52352
0.131	-0.509714
0.141	-0.506156
0.151	-0.494969
0.161	-0.489381
0.171	-0.486009
0.181	-0.473799
0.191	-0.470034
0.201	-0.466618
0.211	-0.456737
0.221	-0.451717
0.231	-0.448315
0.241	-0.445041
0.251	-0.435888
0.261	-0.431177
0.271	-0.427885
0.281	-0.424789
0.291	-0.421624
0.301	-0.412569
0.311	-0.408982
0.321	-0.405907
0.331	-0.402903
0.341	-0.399948
0.351	-0.396998
0.361	-0.388722
0.371	-0.385691
0.381	-0.382835
0.391	-0.379972
0.401	-0.377186
0.411	-0.374432
0.421	-0.371674
0.431	-0.364795
0.441	-0.361873
0.451	-0.359087
0.461	-0.356467
0.471	-0.353895
0.481	-0.351331
0.491	-0.348748
0.501	-0.346245
0.511	-0.341719
0.521	-0.33799
0.531	-0.335356
0.541	-0.33297
0.551	-0.330539
0.561	-0.328149
0.571	-0.325817
0.581	-0.3235
0.591	-0.321183
0.601	-0.31892
0.611	-0.316657
0.621	-0.31291
0.631	-0.309807
0.641	-0.307649
0.651	-0.305368
0.661	-0.303215
0.671	-0.301119
0.681	-0.298991
0.691	-0.296906
0.701	-0.294844
0.711	-0.292832
0.721	-0.290813
0.731	-0.288823
0.741	-0.286833
0.751	-0.284854
0.761	-0.281896
0.771	-0.27956
0.781	-0.27749
0.791	-0.275628
0.801	-0.273718
0.811	-0.271866
0.821	-0.270036
0.831	-0.268257
0.841	-0.266467
0.851	-0.264659
0.861	-0.262909
0.871	-0.261181
0.881	-0.259461
0.891	-0.257729
0.901	-0.256041
0.911	-0.254367
0.921	-0.252694
0.931	-0.25105
0.941	-0.249409
0.951	-0.247204
0.961	-0.245367
0.971	-0.243777
0.981	-0.242129
0.991	-0.240583
1.001	-0.239041
1.011	-0.237524
1.021	-0.235996
1.031	-0.234508
1.041	-0.233005
1.051	-0.231543
1.061	-0.230099
1.071	-0.228662
1.081	-0.227225
1.091	-0.225817
1.101	-0.224416
1.111	-0.223015
1.121	-0.221629
1.131	-0.220265
1.141	-0.218908
1.151	-0.217566
1.161	-0.216231
1.171	-0.214914
1.181	-0.2136
1.191	-0.212302
1.201	-0.211003
1.211	-0.20946
1.221	-0.208202
1.231	-0.206852
1.241	-0.205619
1.251	-0.2044
1.261	-0.203188
1.271	-0.201933
1.281	-0.200747
1.291	-0.199572
1.301	-0.198394
1.311	-0.19724
1.321	-0.196091
1.331	-0.194948
1.341	-0.193806
1.351	-0.192686
1.361	-0.191572
1.371	-0.19047
1.381	-0.189379
1.391	-0.188291
1.401	-0.187221
1.411	-0.186159
1.421	-0.185097
1.431	-0.184045
1.441	-0.183009
1.451	-0.181979
1.461	-0.180957
1.471	-0.179945
1.481	-0.178941
1.491	-0.177944
1.501	-0.176955
1.511	-0.175976
1.521	-0.175009
1.531	-0.174045
1.541	-0.173088
1.551	-0.172135
1.561	-0.171192
1.571	-0.170265
1.581	-0.169341
1.591	-0.168424
1.601	-0.167514
1.611	-0.166616
1.621	-0.165648
1.631	-0.164764
1.641	-0.163887
1.651	-0.163018
1.661	-0.16213
1.671	-0.161275
1.681	-0.160431
1.691	-0.159591
1.701	-0.158758
1.711	-0.157932
1.721	-0.157113
1.731	-0.156302
1.741	-0.155487
1.751	-0.15469
1.761	-0.153897
1.771	-0.153112
1.781	-0.152329
1.791	-0.151558
1.801	-0.150791
1.811	-0.15003
1.821	-0.149277
1.831	-0.148524
1.841	-0.147786
1.851	-0.147047
1.861	-0.146316
1.871	-0.145592
1.881	-0.144872
1.891	-0.144159
1.901	-0.143453
1.911	-0.142751
1.921	-0.142056
1.931	-0.141361
1.941	-0.140677
1.951	-0.14
1.961	-0.13932
1.971	-0.138654
1.981	-0.137989
1.991	-0.13733
