0.001	0	-0.0946347
0.001	0.01	-0.0969485
0.001	0.02	-0.0992477
0.001	0.03	-0.101503
0.001	0.04	-0.105836
0.001	0.05	-0.114542
0.001	0.06	-0.0154469
0.001	0.07	-0.0133477
0.001	0.08	-0.0117143
0.001	0.09	-0.0104737
0.001	0.1	-0.00943328
0.001	0.11	-0.00860746
0.001	0.12	-0.0079126
0.001	0.13	-0.00732325
0.001	0.14	-0.00679574
0.001	0.15	-0.006341
0.001	0.16	-0.00594082
0.001	0.17	-0.00560976
0.001	0.18	-0.00531509
0.001	0.19	-0.00503496
0.001	0.2	-0.0047803
0.001	0.21	-0.0045693
0.001	0.22	-0.00436557
0.001	0.23	-0.0041764
0.001	0.24	-0.00399814
0.001	0.25	-0.00383443
0.001	0.26	-0.00369619
0.001	0.27	-0.00355794
0.001	0.28	-0.00343061
0.001	0.29	-0.00331784
0.001	0.3	-0.0032087
0.001	0.31	-0.0031032
0.001	0.32	-0.00300497
0.001	0.33	-0.00291402
0.001	0.34	-0.00282307
0.001	0.35	-0.00274667
0.001	0.36	-0.00267755
0.001	0.37	-0.00260843
0.001	0.38	-0.00253567
0.001	0.39	-0.00247019
0.001	0.4	-0.00240834
0.001	0.41	-0.00234286
0.001	0.42	-0.0022992
0.001	0.43	-0.00224463
0.001	0.44	-0.00218643
0.001	0.45	-0.00214277
0.001	0.46	-0.00211003
0.001	0.47	-0.00205182
0.001	0.48	-0.00200816
0.001	0.49	-0.00197542
0.051	0	-0.462438
0.051	0.01	-0.472777
0.051	0.02	-0.482094
0.051	0.03	-0.499425
0.051	0.04	-0.510216
0.051	0.05	-0.508142
0.051	0.06	-0.302978
0.051	0.07	-0.0955006
0.051	0.08	-0.0835535
0.051	0.09	-0.0742766
0.051	0.1	-0.0668551
0.051	0.11	-0.0607833
0.051	0.12	-0.0557193
0.051	0.13	-0.0514337
0.051	0.14	-0.047763
0.051	0.15	-0.0445798
0.051	0.16	-0.0417967
0.051	0.17	-0.0393375
0.051	0.18	-0.0371547
0.051	0.19	-0.0351974
0.051	0.2	-0.0334367
0.051	0.21	-0.0318432
0.051	0.22	-0.0303953
0.051	0.23	-0.0290711
0.051	0.24	-0.0278596
0.051	0.25	-0.0267428
0.051	0.26	-0.0257096
0.051	0.27	-0.0247601
0.051	0.28	-0.0238761
0.051	0.29	-0.0230502
0.051	0.3	-0.0222753
0.051	0.31	-0.021555
0.051	0.32	-0.020882
0.051	0.33	-0.0202454
0.051	0.34	-0.0196487
0.051	0.35	-0.0190812
0.051	0.36	-0.0185501
0.051	0.37	-0.0180444
0.051	0.38	-0.0175642
0.051	0.39	-0.0171131
0.051	0.4	-0.0166801
0.051	0.41	-0.016269
0.051	0.42	-0.0158798
0.051	0.43	-0.0155087
0.051	0.44	-0.0151558
0.051	0.45	-0.0148102
0.051	0.46	-0.0144864
0.051	0.47	-0.0141736
0.051	0.48	-0.0138753
0.051	0.49	-0.0135879
0.101	0	-0.586075
0.101	0.01	-0.595021
0.101	0.02	-0.617743
0.101	0.03	-0.623695
0.101	0.04	-0.633005
0.101	0.05	-0.624146
0.101	0.06	-0.526947
0.101	0.07	-0.143093
0.101	0.08	-0.115593
0.101	0.09	-0.102751
0.101	0.1	-0.0924847
0.101	0.11	-0.0840882
0.101	0.12	-0.0770888
0.101	0.13	-0.0711625
0.101	0.14	-0.0660839
0.101	0.15	-0.0616819
0.101	0.16	-0.0578257
0.101	0.17	-0.0544278
0.101	0.18	-0.0514046
0.101	0.19	-0.048698
0.101	0.2	-0.0462605
0.101	0.21	-0.0440523
0.101	0.22	-0.0420478
0.101	0.23	-0.0402179
0.101	0.24	-0.0385371
0.101	0.25	-0.036991
0.101	0.26	-0.0355649
0.101	0.27	-0.0342407
0.101	0.28	-0.033011
0.101	0.29	-0.0318651
0.101	0.3	-0.0307991
0.101	0.31	-0.029795
0.101	0.32	-0.0288564
0.101	0.33	-0.0279761
0.101	0.34	-0.027143
0.101	0.35	-0.0263644
0.101	0.36	-0.0256223
0.101	0.37	-0.0249202
0.101	0.38	-0.0242508
0.101	0.39	-0.023625
0.101	0.4	-0.0230211
0.101	0.41	-0.0224536
0.101	0.42	-0.0219079
0.101	0.43	-0.0213877
0.101	0.44	-0.0208893
0.101	0.45	-0.0204163
0.101	0.46	-0.0199616
0.101	0.47	-0.019525
0.101	0.48	-0.0191103
