0.001	0	-1.19798
0.001	0.01	-0.0382825
0.001	0.02	-0.0191576
0.001	0.03	-0.0127802
0.001	0.04	-0.00959335
0.001	0.05	-0.00767977
0.001	0.06	-0.00640648
0.001	0.07	-0.00549335
0.001	0.08	-0.00480941
0.001	0.09	-0.00427463
0.001	0.1	-0.00384898
0.001	0.11	-0.00349974
0.001	0.12	-0.0032087
0.001	0.13	-0.00295768
0.001	0.14	-0.00275031
0.001	0.15	-0.00256114
0.001	0.16	-0.00240107
0.001	0.17	-0.00225918
0.001	0.18	-0.00213186
0.001	0.19	-0.00201908
0.001	0.2	-0.00191721
0.001	0.21	-0.00182263
0.001	0.22	-0.00173895
0.001	0.23	-0.00166256
0.001	0.24	-0.0015898
0.001	0.25	-0.00152431
0.001	0.26	-0.00146247
0.001	0.27	-0.0014079
0.001	0.28	-0.00135333
0.001	0.29	-0.0013024
0.001	0.3	-0.00125874
0.001	0.31	-0.00121508
0.001	0.32	-0.00117507
0.001	0.33	-0.00113869
0.001	0.34	-0.00110231
0.001	0.35	-0.00106593
0.001	0.36	-0.00103319
0.001	0.37	-0.00100408
0.001	0.38	-0.000974978
0.001	0.39	-0.000949512
0.001	0.4	-0.000920409
0.001	0.41	-0.000894943
0.001	0.42	-0.000873115
0.001	0.43	-0.000847649
0.001	0.44	-0.000822183
0.001	0.45	-0.000803993
0.001	0.46	-0.000782165
0.001	0.47	-0.000763976
0.001	0.48	-0.000745786
0.001	0.49	-0.000727596
0.051	0	-0.946518
0.051	0.01	-0.956727
0.051	0.02	-0.961067
0.051	0.03	-0.957109
0.051	0.04	-0.941953
0.051	0.05	-0.914813
0.051	0.06	-0.851302
0.051	0.07	-0.714448
0.051	0.08	-0.448272
0.051	0.09	-0.271659
0.051	0.1	-0.205368
0.051	0.11	-0.178901
0.051	0.12	-0.162869
0.051	0.13	-0.150259
0.051	0.14	-0.139546
0.051	0.15	-0.130261
0.051	0.16	-0.122131
0.051	0.17	-0.114946
0.051	0.18	-0.108543
0.051	0.19	-0.102809
0.051	0.2	-0.0976361
0.051	0.21	-0.0929504
0.051	0.22	-0.0886794
0.051	0.23	-0.0847685
0.051	0.24	-0.0811742
0.051	0.25	-0.07786
0.051	0.26	-0.0747932
0.051	0.27	-0.0719447
0.051	0.28	-0.0692962
0.051	0.29	-0.0668224
0.051	0.3	-0.0645014
0.051	0.31	-0.0623295
0.051	0.32	-0.0602813
0.051	0.33	-0.0583532
0.051	0.34	-0.0565306
0.051	0.35	-0.0548062
0.051	0.36	-0.0531763
0.051	0.37	-0.0516266
0.051	0.38	-0.0501459
0.051	0.39	-0.0487453
0.051	0.4	-0.0474029
0.051	0.41	-0.0461223
0.051	0.42	-0.0448999
0.051	0.43	-0.0437285
0.051	0.44	-0.0426044
0.051	0.45	-0.0415275
0.051	0.46	-0.0404907
0.051	0.47	-0.0394939
0.051	0.48	-0.0385371
0.051	0.49	-0.0376131
0.101	0	-0.838379
0.101	0.01	-0.853957
0.101	0.02	-0.855951
0.101	0.03	-0.869455
0.101	0.04	-0.868687
0.101	0.05	-0.877379
0.101	0.06	-0.883367
0.101	0.07	-0.88452
0.101	0.08	-0.871121
0.101	0.09	-0.860971
0.101	0.1	-0.842407
0.101	0.11	-0.80805
0.101	0.12	-0.761909
0.101	0.13	-0.682943
0.101	0.14	-0.581746
0.101	0.15	-0.445834
0.101	0.16	-0.336939
0.101	0.17	-0.27944
0.101	0.18	-0.23509
0.101	0.19	-0.210341
0.101	0.2	-0.19513
0.101	0.21	-0.18454
0.101	0.22	-0.175572
0.101	0.23	-0.167627
0.101	0.24	-0.16054
0.101	0.25	-0.154043
0.101	0.26	-0.148044
0.101	0.27	-0.142478
0.101	0.28	-0.137301
0.101	0.29	-0.13247
0.101	0.3	-0.12794
0.101	0.31	-0.123695
0.101	0.32	-0.1197
0.101	0.33	-0.115931
0.101	0.34	-0.112377
0.101	0.35	-0.109012
0.101	0.36	-0.105822
0.101	0.37	-0.102798
0.101	0.38	-0.0999171
0.101	0.39	-0.0971741
0.101	0.4	-0.0945547
0.101	0.41	-0.0920554
0.101	0.42	-0.0896689
0.101	0.43	-0.0873806
0.101	0.44	-0.0851833
0.101	0.45	-0.0830769
0.101	0.46	-0.0810542
0.101	0.47	-0.0791078
0.101	0.48	-0.0772343
0.101	0.49	-0.0754262
0.151	0	-0.763081
0.151	0.01	-0.778593
0.151	0.02	-0.783537
0.151	0.03	-0.788099
0.151	0.04	-0.802676
0.151	0.05	-0.80559
0.151	0.06	-0.808181
0.151	0.07	-0.819684
0.151	0.08	-0.819648
0.151	0.09	-0.828364
0.151	0.1	-0.825148
0.151	0.11	-0.828939
0.151	0.12	-0.82899
0.151	0.13	-0.818382
0.151	0.14	-0.809832
0.151	0.15	-0.794622
0.151	0.16	-0.771768
0.151	0.17	-0.740565
0.151	0.18	-0.700784
0.151	0.19	-0.652908
0.151	0.2	-0.575586
0.151	0.21	-0.490545
0.151	0.22	-0.433192
0.151	0.23	-0.36203
0.151	0.24	-0.307165
0.151	0.25	-0.268104
0.151	0.26	-0.241344
0.151	0.27	-0.223015
0.151	0.28	-0.20998
0.151	0.29	-0.200125
0.151	0.3	-0.192551
0.151	0.31	-0.185475
0.151	0.32	-0.179229
0.151	0.33	-0.173575
0.151	0.34	-0.168253
0.151	0.35	-0.16328
0.151	0.36	-0.158569
0.151	0.37	-0.154112
0.151	0.38	-0.149874
0.151	0.39	-0.145839
0.151	0.4	-0.141987
0.151	0.41	-0.138312
0.151	0.42	-0.134798
0.151	0.43	-0.131429
0.151	0.44	-0.128202
0.151	0.45	-0.125106
0.151	0.46	-0.122131
0.151	0.47	-0.119267
0.151	0.48	-0.11651
0.151	0.49	-0.113854
0.201	0	-0.703414
0.201	0.01	-0.709744
0.201	0.02	-0.716027
0.201	0.03	-0.723212
0.201	0.04	-0.735206
0.201	0.05	-0.740405
0.201	0.06	-0.745444
0.201	0.07	-0.758431
0.201	0.08	-0.762095
0.201	0.09	-0.765376
0.201	0.1	-0.776956
0.201	0.11	-0.778517
0.201	0.12	-0.779561
0.201	0.13	-0.787611
0.201	0.14	-0.785942
0.201	0.15	-0.790806
0.201	0.16	-0.786076
0.201	0.17	-0.785789
0.201	0.18	-0.777345
0.201	0.19	-0.770269
0.201	0.2	-0.758002
0.201	0.21	-0.739627
0.201	0.22	-0.72096
0.201	0.23	-0.693093
0.201	0.24	-0.658583
0.201	0.25	-0.617965
0.201	0.26	-0.552365
0.201	0.27	-0.502787
0.201	0.28	-0.454005
0.201	0.29	-0.389151
0.201	0.3	-0.350676
0.201	0.31	-0.305721
0.201	0.32	-0.281158
0.201	0.33	-0.255066
0.201	0.34	-0.240507
0.201	0.35	-0.228549
0.201	0.36	-0.216834
0.201	0.37	-0.208962
0.201	0.38	-0.201446
0.201	0.39	-0.19549
0.201	0.4	-0.190026
0.201	0.41	-0.184955
0.201	0.42	-0.180116
0.201	0.43	-0.175642
0.201	0.44	-0.171382
0.201	0.45	-0.167314
0.201	0.46	-0.163403
0.201	0.47	-0.15966
0.201	0.48	-0.156047
0.201	0.49	-0.152573
0.251	0	-0.649048
0.251	0.01	-0.655498
0.251	0.02	-0.661788
0.251	0.03	-0.668126
0.251	0.04	-0.674587
0.251	0.05	-0.686363
0.251	0.06	-0.692093
0.251	0.07	-0.697579
0.251	0.08	-0.703072
0.251	0.09	-0.715114
0.251	0.1	-0.719669
0.251	0.11	-0.723972
0.251	0.12	-0.727952
0.251	0.13	-0.738743
0.251	0.14	-0.741307
0.251	0.15	-0.743446
0.251	0.16	-0.75241
0.251	0.17	-0.752709
0.251	0.18	-0.752461
0.251	0.19	-0.75762
0.251	0.2	-0.754735
0.251	0.21	-0.756358
0.251	0.22	-0.750577
0.251	0.23	-0.747117
0.251	0.24	-0.737971
0.251	0.25	-0.728149
0.251	0.26	-0.713331
0.251	0.27	-0.698245
0.251	0.28	-0.675689
0.251	0.29	-0.647546
0.251	0.3	-0.614149
0.251	0.31	-0.57631
0.251	0.32	-0.553078
0.251	0.33	-0.492986
0.251	0.34	-0.451
0.251	0.35	-0.411121
0.251	0.36	-0.374675
0.251	0.37	-0.34245
0.251	0.38	-0.314732
0.251	0.39	-0.282922
0.251	0.4	-0.265456
0.251	0.41	-0.251068
0.251	0.42	-0.239183
0.251	0.43	-0.22928
0.251	0.44	-0.220927
0.251	0.45	-0.212709
0.251	0.46	-0.206754
0.251	0.47	-0.201377
0.251	0.48	-0.196447
0.251	0.49	-0.19186
0.301	0	-0.600241
0.301	0.01	-0.606502
0.301	0.02	-0.612748
0.301	0.03	-0.618984
0.301	0.04	-0.625383
0.301	0.05	-0.635795
0.301	0.06	-0.641798
0.301	0.07	-0.647688
0.301	0.08	-0.653399
0.301	0.09	-0.659173
0.301	0.1	-0.665612
0.301	0.11	-0.675591
0.301	0.12	-0.680626
0.301	0.13	-0.68541
0.301	0.14	-0.690045
